timestamp,machine_id,line,machine_family,temperature_c,vibration_mm_s,pressure_bar,current_amp,rul_days,anomaly_score
2026-02-01T17:00:00Z,MA-01,Line-A,Press,73.72,2.63,8.63,113.36,26.4,18.0
2026-02-01T17:00:00Z,MA-02,Line-A,Press,60.78,2.4,6.05,120.71,49.6,38.8
2026-02-01T17:00:00Z,MA-03,Line-A,Press,73.55,1.52,9.81,130.4,9.2,23.1
2026-02-01T17:00:00Z,MA-04,Line-A,Press,68.77,3.41,11.15,91.17,25.0,24.2
2026-02-01T17:00:00Z,MB-01,Line-B,CNC,70.93,3.71,8.34,96.4,17.0,24.3
2026-02-01T17:00:00Z,MB-02,Line-B,CNC,67.01,3.49,6.27,88.32,11.4,45.8
2026-02-01T17:00:00Z,MB-03,Line-B,CNC,73.1,4.1,7.58,154.24,3.6,24.5
2026-02-01T17:00:00Z,MB-04,Line-B,CNC,72.64,3.89,7.33,117.25,35.5,31.3
2026-02-01T17:00:00Z,MC-01,Line-C,HeatTreat,84.38,3.06,5.5,104.69,46.6,45.4
2026-02-01T17:00:00Z,MC-02,Line-C,HeatTreat,77.06,2.06,8.41,71.87,25.4,35.5
2026-02-01T17:00:00Z,MC-03,Line-C,HeatTreat,79.53,5.43,9.23,111.44,15.4,43.1
2026-02-01T17:00:00Z,MC-04,Line-C,HeatTreat,70.0,3.52,8.39,104.79,14.8,35.4
2026-02-01T17:00:00Z,MD-01,Line-D,Assembly,74.64,1.4,9.14,121.81,42.9,23.2
2026-02-01T17:00:00Z,MD-02,Line-D,Assembly,66.48,2.85,7.6,111.61,18.2,74.5
2026-02-01T17:00:00Z,MD-03,Line-D,Assembly,60.23,6.0,8.98,106.52,16.3,35.3
2026-02-01T17:00:00Z,MD-04,Line-D,Assembly,74.28,4.95,7.7,104.62,37.8,20.5
2026-02-01T18:00:00Z,MA-01,Line-A,Press,64.43,4.48,8.53,112.87,26.2,47.7
2026-02-01T18:00:00Z,MA-02,Line-A,Press,69.17,3.12,8.09,94.23,41.5,49.7
2026-02-01T18:00:00Z,MA-03,Line-A,Press,71.27,2.69,7.45,144.63,47.2,51.3
2026-02-01T18:00:00Z,MA-04,Line-A,Press,71.31,3.91,8.89,118.8,26.5,34.3
2026-02-01T18:00:00Z,MB-01,Line-B,CNC,64.14,4.8,9.55,113.94,7.3,57.3
2026-02-01T18:00:00Z,MB-02,Line-B,CNC,91.02,6.91,6.85,142.3,41.1,70.8
2026-02-01T18:00:00Z,MB-03,Line-B,CNC,75.77,3.52,8.26,106.6,33.1,35.6
2026-02-01T18:00:00Z,MB-04,Line-B,CNC,69.24,5.23,7.0,116.27,32.6,36.8
2026-02-01T18:00:00Z,MC-01,Line-C,HeatTreat,64.04,5.23,8.78,113.59,25.9,43.3
2026-02-01T18:00:00Z,MC-02,Line-C,HeatTreat,73.23,2.79,9.75,112.04,46.6,41.9
2026-02-01T18:00:00Z,MC-03,Line-C,HeatTreat,66.54,5.34,7.74,112.62,23.9,17.4
2026-02-01T18:00:00Z,MC-04,Line-C,HeatTreat,76.65,2.2,7.39,136.88,24.2,0
2026-02-01T18:00:00Z,MD-01,Line-D,Assembly,76.3,3.5,8.78,91.54,11.7,58.1
2026-02-01T18:00:00Z,MD-02,Line-D,Assembly,70.68,1.66,7.48,100.23,34.7,57.6
2026-02-01T18:00:00Z,MD-03,Line-D,Assembly,72.32,4.18,7.42,95.77,39.1,41.5
2026-02-01T18:00:00Z,MD-04,Line-D,Assembly,61.04,4.71,7.42,114.02,5.0,37.4
2026-02-01T19:00:00Z,MA-01,Line-A,Press,69.87,6.65,7.56,152.73,26.9,29.6
2026-02-01T19:00:00Z,MA-02,Line-A,Press,81.87,6.08,6.97,117.62,16.7,65.5
2026-02-01T19:00:00Z,MA-03,Line-A,Press,64.38,3.21,9.01,139.28,39.0,42.9
2026-02-01T19:00:00Z,MA-04,Line-A,Press,73.84,2.41,8.28,124.61,16.5,56.8
2026-02-01T19:00:00Z,MB-01,Line-B,CNC,63.5,5.5,7.33,127.23,37.3,34.7
2026-02-01T19:00:00Z,MB-02,Line-B,CNC,73.73,2.03,7.83,119.96,4.0,58.3
2026-02-01T19:00:00Z,MB-03,Line-B,CNC,86.05,5.83,9.0,125.99,1,68.1
2026-02-01T19:00:00Z,MB-04,Line-B,CNC,63.69,3.92,9.1,103.86,24.2,13.2
2026-02-01T19:00:00Z,MC-01,Line-C,HeatTreat,73.72,3.17,9.22,114.27,28.1,32.5
2026-02-01T19:00:00Z,MC-02,Line-C,HeatTreat,72.72,3.05,9.94,115.06,15.9,47.9
2026-02-01T19:00:00Z,MC-03,Line-C,HeatTreat,72.98,3.84,7.86,124.89,35.8,28.1
2026-02-01T19:00:00Z,MC-04,Line-C,HeatTreat,68.33,6.03,10.2,107.41,12.7,26.5
2026-02-01T19:00:00Z,MD-01,Line-D,Assembly,63.9,2.78,6.72,107.11,22.6,58.3
2026-02-01T19:00:00Z,MD-02,Line-D,Assembly,67.7,3.0,8.07,124.57,19.7,47.1
2026-02-01T19:00:00Z,MD-03,Line-D,Assembly,69.83,3.23,6.67,105.44,18.7,0
2026-02-01T19:00:00Z,MD-04,Line-D,Assembly,67.66,4.76,9.05,121.31,14.1,42.8
2026-02-01T20:00:00Z,MA-01,Line-A,Press,65.48,4.83,7.35,135.85,48.5,30.7
2026-02-01T20:00:00Z,MA-02,Line-A,Press,64.0,3.93,8.06,140.62,14.8,58.0
2026-02-01T20:00:00Z,MA-03,Line-A,Press,65.18,5.98,6.53,106.84,37.0,34.8
2026-02-01T20:00:00Z,MA-04,Line-A,Press,62.23,1.4,9.0,133.18,25.7,23.1
2026-02-01T20:00:00Z,MB-01,Line-B,CNC,72.82,5.82,7.88,140.06,34.1,35.7
2026-02-01T20:00:00Z,MB-02,Line-B,CNC,71.04,6.14,8.67,132.43,17.0,21.9
2026-02-01T20:00:00Z,MB-03,Line-B,CNC,64.62,4.08,7.6,98.9,32.7,40.1
2026-02-01T20:00:00Z,MB-04,Line-B,CNC,65.92,6.59,5.45,129.96,17.7,28.9
2026-02-01T20:00:00Z,MC-01,Line-C,HeatTreat,79.51,4.03,9.41,121.56,20.3,56.0
2026-02-01T20:00:00Z,MC-02,Line-C,HeatTreat,71.59,6.23,7.86,108.48,31.1,35.9
2026-02-01T20:00:00Z,MC-03,Line-C,HeatTreat,73.59,4.8,7.96,130.15,19.4,68.0
2026-02-01T20:00:00Z,MC-04,Line-C,HeatTreat,72.92,4.35,8.09,60.32,31.1,39.6
2026-02-01T20:00:00Z,MD-01,Line-D,Assembly,69.69,5.2,7.83,118.56,22.6,62.6
2026-02-01T20:00:00Z,MD-02,Line-D,Assembly,69.64,2.72,8.29,118.98,19.3,0
2026-02-01T20:00:00Z,MD-03,Line-D,Assembly,68.72,2.09,8.49,106.68,32.6,34.9
2026-02-01T20:00:00Z,MD-04,Line-D,Assembly,71.01,2.93,7.99,109.69,16.5,37.6
2026-02-01T21:00:00Z,MA-01,Line-A,Press,72.93,4.4,9.49,109.55,20.9,58.8
2026-02-01T21:00:00Z,MA-02,Line-A,Press,70.08,3.57,8.69,104.23,24.5,42.1
2026-02-01T21:00:00Z,MA-03,Line-A,Press,69.35,4.54,7.28,121.8,16.9,60.2
2026-02-01T21:00:00Z,MA-04,Line-A,Press,84.52,6.69,7.52,146.8,20.8,33.1
2026-02-01T21:00:00Z,MB-01,Line-B,CNC,69.33,4.65,9.18,139.66,23.6,61.3
2026-02-01T21:00:00Z,MB-02,Line-B,CNC,71.85,1.85,9.26,105.36,28.7,52.3
2026-02-01T21:00:00Z,MB-03,Line-B,CNC,69.17,1.49,9.4,132.18,37.3,29.3
2026-02-01T21:00:00Z,MB-04,Line-B,CNC,70.87,2.97,9.75,124.04,12.3,28.5
2026-02-01T21:00:00Z,MC-01,Line-C,HeatTreat,65.61,1.4,7.37,111.21,2,47.8
2026-02-01T21:00:00Z,MC-02,Line-C,HeatTreat,76.07,1.4,9.81,129.0,29.7,32.7
2026-02-01T21:00:00Z,MC-03,Line-C,HeatTreat,78.95,6.72,7.39,109.18,1,54.4
2026-02-01T21:00:00Z,MC-04,Line-C,HeatTreat,77.24,3.28,8.22,108.38,2,18.5
2026-02-01T21:00:00Z,MD-01,Line-D,Assembly,64.14,1.4,8.38,131.41,26.1,59.9
2026-02-01T21:00:00Z,MD-02,Line-D,Assembly,70.79,1.63,7.48,136.44,38.4,23.1
2026-02-01T21:00:00Z,MD-03,Line-D,Assembly,70.35,6.92,6.48,117.34,10.4,27.3
2026-02-01T21:00:00Z,MD-04,Line-D,Assembly,68.92,5.74,8.34,112.78,15.9,77.5
2026-02-01T22:00:00Z,MA-01,Line-A,Press,68.97,2.13,9.26,120.98,23.4,17.1
2026-02-01T22:00:00Z,MA-02,Line-A,Press,76.75,4.45,8.97,111.21,26.6,51.1
2026-02-01T22:00:00Z,MA-03,Line-A,Press,72.79,2.4,8.6,113.35,25.4,64.7
2026-02-01T22:00:00Z,MA-04,Line-A,Press,64.78,2.7,8.36,126.72,28.2,30.7
2026-02-01T22:00:00Z,MB-01,Line-B,CNC,62.15,3.11,6.87,116.39,27.2,67.7
2026-02-01T22:00:00Z,MB-02,Line-B,CNC,77.68,2.08,8.17,130.84,5.2,54.3
2026-02-01T22:00:00Z,MB-03,Line-B,CNC,69.3,2.55,9.14,145.16,22.5,24.2
2026-02-01T22:00:00Z,MB-04,Line-B,CNC,62.68,5.87,7.77,112.39,31.7,49.6
2026-02-01T22:00:00Z,MC-01,Line-C,HeatTreat,86.3,5.6,7.77,75.35,3.6,65.0
2026-02-01T22:00:00Z,MC-02,Line-C,HeatTreat,77.42,2.92,8.21,138.94,32.7,20.6
2026-02-01T22:00:00Z,MC-03,Line-C,HeatTreat,64.6,2.52,9.21,108.38,4.7,74.3
2026-02-01T22:00:00Z,MC-04,Line-C,HeatTreat,73.95,3.07,7.33,135.47,41.3,66.5
2026-02-01T22:00:00Z,MD-01,Line-D,Assembly,57.67,1.4,8.42,116.61,37.6,32.0
2026-02-01T22:00:00Z,MD-02,Line-D,Assembly,61.3,4.68,7.16,121.22,9.2,56.0
2026-02-01T22:00:00Z,MD-03,Line-D,Assembly,65.76,1.98,6.97,84.89,20.7,14.2
2026-02-01T22:00:00Z,MD-04,Line-D,Assembly,73.0,3.22,9.4,102.48,23.3,36.1
2026-02-01T23:00:00Z,MA-01,Line-A,Press,67.81,6.87,9.55,99.41,38.0,34.0
2026-02-01T23:00:00Z,MA-02,Line-A,Press,66.55,5.19,7.83,144.37,32.9,2.3
2026-02-01T23:00:00Z,MA-03,Line-A,Press,68.81,2.58,8.86,133.36,20.3,52.2
2026-02-01T23:00:00Z,MA-04,Line-A,Press,79.14,5.21,6.94,127.64,48.6,63.7
2026-02-01T23:00:00Z,MB-01,Line-B,CNC,62.78,3.75,8.64,75.78,11.3,77.2
2026-02-01T23:00:00Z,MB-02,Line-B,CNC,68.45,2.35,8.92,115.78,10.0,60.0
2026-02-01T23:00:00Z,MB-03,Line-B,CNC,68.22,3.03,8.6,98.49,10.5,16.0
2026-02-01T23:00:00Z,MB-04,Line-B,CNC,69.64,3.25,9.32,122.05,46.4,68.6
2026-02-01T23:00:00Z,MC-01,Line-C,HeatTreat,83.43,7.38,8.37,121.18,23.9,81.4
2026-02-01T23:00:00Z,MC-02,Line-C,HeatTreat,73.6,4.7,8.62,149.2,12.4,66.5
2026-02-01T23:00:00Z,MC-03,Line-C,HeatTreat,75.08,3.05,7.59,127.13,18.7,50.3
2026-02-01T23:00:00Z,MC-04,Line-C,HeatTreat,69.42,3.76,9.58,111.42,2,58.7
2026-02-01T23:00:00Z,MD-01,Line-D,Assembly,66.96,2.68,7.66,124.57,24.8,45.8
2026-02-01T23:00:00Z,MD-02,Line-D,Assembly,64.82,2.68,9.37,110.19,18.7,24.0
2026-02-01T23:00:00Z,MD-03,Line-D,Assembly,77.86,4.65,8.23,113.51,35.7,22.3
2026-02-01T23:00:00Z,MD-04,Line-D,Assembly,69.79,2.86,8.23,111.66,31.0,41.4
2026-02-02T00:00:00Z,MA-01,Line-A,Press,69.64,4.41,7.56,110.56,17.0,59.3
2026-02-02T00:00:00Z,MA-02,Line-A,Press,70.61,4.62,9.0,119.35,20.1,33.1
2026-02-02T00:00:00Z,MA-03,Line-A,Press,70.82,4.57,7.93,127.01,31.1,54.9
2026-02-02T00:00:00Z,MA-04,Line-A,Press,66.87,5.17,7.57,115.83,26.4,68.3
2026-02-02T00:00:00Z,MB-01,Line-B,CNC,68.43,1.4,7.92,143.93,29.3,33.0
2026-02-02T00:00:00Z,MB-02,Line-B,CNC,65.71,4.7,9.7,91.78,34.3,39.4
2026-02-02T00:00:00Z,MB-03,Line-B,CNC,73.88,4.3,7.03,134.07,35.1,40.2
2026-02-02T00:00:00Z,MB-04,Line-B,CNC,68.36,3.26,7.44,80.35,20.3,22.0
2026-02-02T00:00:00Z,MC-01,Line-C,HeatTreat,72.48,1.4,10.17,113.22,14.7,56.6
2026-02-02T00:00:00Z,MC-02,Line-C,HeatTreat,72.95,3.17,7.58,84.15,35.5,56.9
2026-02-02T00:00:00Z,MC-03,Line-C,HeatTreat,70.99,3.73,10.41,92.3,41.5,28.7
2026-02-02T00:00:00Z,MC-04,Line-C,HeatTreat,74.59,4.98,6.11,105.76,27.8,31.5
2026-02-02T00:00:00Z,MD-01,Line-D,Assembly,69.81,3.54,6.58,103.23,7.6,53.3
2026-02-02T00:00:00Z,MD-02,Line-D,Assembly,72.06,1.4,8.29,96.69,40.4,44.8
2026-02-02T00:00:00Z,MD-03,Line-D,Assembly,75.24,3.52,7.72,103.43,28.4,33.5
2026-02-02T00:00:00Z,MD-04,Line-D,Assembly,62.62,5.8,8.17,95.34,17.1,67.8
2026-02-02T01:00:00Z,MA-01,Line-A,Press,70.28,4.21,7.39,137.82,48.9,13.1
2026-02-02T01:00:00Z,MA-02,Line-A,Press,67.22,3.41,7.14,141.02,23.9,63.4
2026-02-02T01:00:00Z,MA-03,Line-A,Press,65.15,5.16,9.16,80.84,25.1,53.0
2026-02-02T01:00:00Z,MA-04,Line-A,Press,68.99,3.57,7.99,131.27,28.0,54.7
2026-02-02T01:00:00Z,MB-01,Line-B,CNC,71.74,3.45,7.79,138.87,25.8,21.4
2026-02-02T01:00:00Z,MB-02,Line-B,CNC,71.38,4.83,6.12,99.04,10.3,12.3
2026-02-02T01:00:00Z,MB-03,Line-B,CNC,72.62,4.69,8.49,95.08,28.0,78.3
2026-02-02T01:00:00Z,MB-04,Line-B,CNC,64.16,1.4,8.79,116.54,38.5,37.8
2026-02-02T01:00:00Z,MC-01,Line-C,HeatTreat,75.12,4.11,6.28,106.45,2,30.9
2026-02-02T01:00:00Z,MC-02,Line-C,HeatTreat,64.98,3.29,9.04,119.28,47.2,45.9
2026-02-02T01:00:00Z,MC-03,Line-C,HeatTreat,74.01,4.4,8.38,90.94,42.6,4.7
2026-02-02T01:00:00Z,MC-04,Line-C,HeatTreat,71.45,5.0,6.81,121.75,28.7,41.8
2026-02-02T01:00:00Z,MD-01,Line-D,Assembly,64.51,3.45,7.71,102.36,23.4,44.7
2026-02-02T01:00:00Z,MD-02,Line-D,Assembly,71.9,6.64,9.51,114.63,23.2,60.1
2026-02-02T01:00:00Z,MD-03,Line-D,Assembly,72.91,3.28,8.33,112.51,24.0,39.5
2026-02-02T01:00:00Z,MD-04,Line-D,Assembly,68.76,4.42,8.66,114.22,11.3,32.8
2026-02-02T02:00:00Z,MA-01,Line-A,Press,60.67,6.02,8.84,94.34,35.4,42.2
2026-02-02T02:00:00Z,MA-02,Line-A,Press,58.67,3.71,8.02,138.43,21.7,81.2
2026-02-02T02:00:00Z,MA-03,Line-A,Press,70.59,6.73,9.71,92.41,30.6,59.3
2026-02-02T02:00:00Z,MA-04,Line-A,Press,68.72,1.47,8.52,141.0,36.7,52.3
2026-02-02T02:00:00Z,MB-01,Line-B,CNC,65.08,3.3,10.13,130.76,6.1,59.4
2026-02-02T02:00:00Z,MB-02,Line-B,CNC,69.17,3.48,7.46,109.1,36.7,53.6
2026-02-02T02:00:00Z,MB-03,Line-B,CNC,69.68,6.34,9.37,128.55,32.7,58.0
2026-02-02T02:00:00Z,MB-04,Line-B,CNC,73.99,4.15,7.95,126.07,30.9,68.8
2026-02-02T02:00:00Z,MC-01,Line-C,HeatTreat,75.25,5.32,9.84,87.41,21.0,23.1
2026-02-02T02:00:00Z,MC-02,Line-C,HeatTreat,78.61,6.48,6.85,108.99,35.0,27.2
2026-02-02T02:00:00Z,MC-03,Line-C,HeatTreat,76.97,4.5,7.77,110.88,22.4,56.0
2026-02-02T02:00:00Z,MC-04,Line-C,HeatTreat,73.21,5.68,8.62,122.21,44.7,0
2026-02-02T02:00:00Z,MD-01,Line-D,Assembly,68.03,6.69,7.29,111.31,22.7,4.7
2026-02-02T02:00:00Z,MD-02,Line-D,Assembly,66.94,5.35,9.27,116.11,37.6,31.1
2026-02-02T02:00:00Z,MD-03,Line-D,Assembly,82.18,4.96,9.76,129.89,17.1,51.8
2026-02-02T02:00:00Z,MD-04,Line-D,Assembly,71.56,3.35,7.25,117.84,12.9,55.1
2026-02-02T03:00:00Z,MA-01,Line-A,Press,76.71,6.86,8.74,161.76,30.2,16.1
2026-02-02T03:00:00Z,MA-02,Line-A,Press,66.61,4.82,8.21,115.51,19.0,46.1
2026-02-02T03:00:00Z,MA-03,Line-A,Press,67.74,3.58,9.74,90.78,26.9,46.7
2026-02-02T03:00:00Z,MA-04,Line-A,Press,69.25,5.14,8.16,111.19,14.8,68.1
2026-02-02T03:00:00Z,MB-01,Line-B,CNC,72.27,3.56,8.01,97.52,14.6,15.8
2026-02-02T03:00:00Z,MB-02,Line-B,CNC,95.03,5.84,6.43,122.17,24.2,58.7
2026-02-02T03:00:00Z,MB-03,Line-B,CNC,69.35,5.45,7.78,141.37,24.0,46.1
2026-02-02T03:00:00Z,MB-04,Line-B,CNC,67.68,4.23,8.81,123.15,14.5,0
2026-02-02T03:00:00Z,MC-01,Line-C,HeatTreat,75.68,4.15,7.45,131.45,35.3,20.3
2026-02-02T03:00:00Z,MC-02,Line-C,HeatTreat,73.85,3.15,8.19,118.42,25.4,20.8
2026-02-02T03:00:00Z,MC-03,Line-C,HeatTreat,68.83,4.15,8.99,101.65,24.6,60.6
2026-02-02T03:00:00Z,MC-04,Line-C,HeatTreat,71.39,1.4,9.15,146.36,19.7,82.6
2026-02-02T03:00:00Z,MD-01,Line-D,Assembly,74.11,4.56,9.06,107.32,2,35.9
2026-02-02T03:00:00Z,MD-02,Line-D,Assembly,68.16,1.4,8.09,101.16,4.0,31.0
2026-02-02T03:00:00Z,MD-03,Line-D,Assembly,75.24,2.85,8.56,98.54,23.6,34.4
2026-02-02T03:00:00Z,MD-04,Line-D,Assembly,65.2,3.39,8.37,121.09,27.7,46.4
2026-02-02T04:00:00Z,MA-01,Line-A,Press,72.11,3.41,8.15,89.25,27.4,50.3
2026-02-02T04:00:00Z,MA-02,Line-A,Press,72.07,1.42,9.51,148.91,10.4,52.7
2026-02-02T04:00:00Z,MA-03,Line-A,Press,69.83,3.2,6.92,90.75,25.1,54.7
2026-02-02T04:00:00Z,MA-04,Line-A,Press,71.37,2.1,9.67,103.83,25.8,19.1
2026-02-02T04:00:00Z,MB-01,Line-B,CNC,70.49,4.34,8.11,94.37,20.4,34.4
2026-02-02T04:00:00Z,MB-02,Line-B,CNC,70.65,2.54,8.15,118.91,30.4,35.4
2026-02-02T04:00:00Z,MB-03,Line-B,CNC,75.78,4.35,9.47,138.06,23.2,55.1
2026-02-02T04:00:00Z,MB-04,Line-B,CNC,64.4,4.78,9.48,111.34,15.9,36.3
2026-02-02T04:00:00Z,MC-01,Line-C,HeatTreat,62.32,3.5,5.29,106.07,23.4,49.8
2026-02-02T04:00:00Z,MC-02,Line-C,HeatTreat,66.8,7.12,7.93,135.27,40.8,51.9
2026-02-02T04:00:00Z,MC-03,Line-C,HeatTreat,72.11,5.16,8.66,148.14,2,43.2
2026-02-02T04:00:00Z,MC-04,Line-C,HeatTreat,75.87,2.3,9.49,118.45,17.4,60.6
2026-02-02T04:00:00Z,MD-01,Line-D,Assembly,68.57,5.91,7.46,132.19,37.4,48.3
2026-02-02T04:00:00Z,MD-02,Line-D,Assembly,69.5,2.98,6.53,144.2,3.6,56.1
2026-02-02T04:00:00Z,MD-03,Line-D,Assembly,85.09,1.87,8.56,115.98,51.8,15.4
2026-02-02T04:00:00Z,MD-04,Line-D,Assembly,64.16,4.41,5.67,103.22,29.4,34.1
2026-02-02T05:00:00Z,MA-01,Line-A,Press,61.9,1.56,7.72,102.49,34.9,57.1
2026-02-02T05:00:00Z,MA-02,Line-A,Press,70.79,4.74,6.95,137.14,18.0,66.7
2026-02-02T05:00:00Z,MA-03,Line-A,Press,73.21,5.0,7.71,119.61,24.9,42.4
2026-02-02T05:00:00Z,MA-04,Line-A,Press,66.78,5.49,7.69,127.72,37.4,41.6
2026-02-02T05:00:00Z,MB-01,Line-B,CNC,65.65,5.0,8.02,117.49,29.4,33.6
2026-02-02T05:00:00Z,MB-02,Line-B,CNC,78.45,4.84,8.42,114.54,47.6,27.5
2026-02-02T05:00:00Z,MB-03,Line-B,CNC,77.34,4.1,7.32,137.04,33.6,55.1
2026-02-02T05:00:00Z,MB-04,Line-B,CNC,62.64,6.58,9.4,98.92,14.6,33.5
2026-02-02T05:00:00Z,MC-01,Line-C,HeatTreat,71.14,7.0,9.3,136.21,18.1,27.9
2026-02-02T05:00:00Z,MC-02,Line-C,HeatTreat,70.8,4.44,6.96,103.81,20.7,46.6
2026-02-02T05:00:00Z,MC-03,Line-C,HeatTreat,67.25,3.58,7.01,130.78,19.4,29.1
2026-02-02T05:00:00Z,MC-04,Line-C,HeatTreat,75.97,3.4,7.78,115.9,22.5,32.8
2026-02-02T05:00:00Z,MD-01,Line-D,Assembly,74.71,2.53,7.91,125.22,29.1,13.3
2026-02-02T05:00:00Z,MD-02,Line-D,Assembly,73.82,3.97,7.36,137.14,21.2,32.2
2026-02-02T05:00:00Z,MD-03,Line-D,Assembly,69.33,2.39,7.63,101.11,28.1,32.1
2026-02-02T05:00:00Z,MD-04,Line-D,Assembly,65.91,3.78,9.26,121.75,39.2,54.7
2026-02-02T06:00:00Z,MA-01,Line-A,Press,66.08,1.4,10.04,130.0,27.1,37.4
2026-02-02T06:00:00Z,MA-02,Line-A,Press,72.95,1.78,11.31,126.36,20.9,39.3
2026-02-02T06:00:00Z,MA-03,Line-A,Press,70.15,4.65,7.51,152.44,33.7,17.5
2026-02-02T06:00:00Z,MA-04,Line-A,Press,78.63,4.08,7.25,108.28,29.5,30.0
2026-02-02T06:00:00Z,MB-01,Line-B,CNC,69.73,4.86,8.08,145.27,3.0,40.8
2026-02-02T06:00:00Z,MB-02,Line-B,CNC,80.65,3.53,8.5,122.78,42.5,48.2
2026-02-02T06:00:00Z,MB-03,Line-B,CNC,65.89,2.63,6.62,103.56,20.2,56.3
2026-02-02T06:00:00Z,MB-04,Line-B,CNC,73.54,5.57,7.51,132.32,4.5,72.1
2026-02-02T06:00:00Z,MC-01,Line-C,HeatTreat,73.04,3.65,8.72,142.64,25.0,47.6
2026-02-02T06:00:00Z,MC-02,Line-C,HeatTreat,69.59,1.4,9.25,149.74,23.5,40.7
2026-02-02T06:00:00Z,MC-03,Line-C,HeatTreat,78.96,1.97,8.74,132.46,16.6,44.9
2026-02-02T06:00:00Z,MC-04,Line-C,HeatTreat,76.95,4.62,8.31,85.3,3.3,34.4
2026-02-02T06:00:00Z,MD-01,Line-D,Assembly,69.53,4.02,6.47,140.1,17.5,61.6
2026-02-02T06:00:00Z,MD-02,Line-D,Assembly,71.41,5.05,10.69,126.51,17.4,40.8
2026-02-02T06:00:00Z,MD-03,Line-D,Assembly,71.74,4.4,9.99,125.9,32.4,75.4
2026-02-02T06:00:00Z,MD-04,Line-D,Assembly,72.91,5.51,9.75,112.25,21.6,26.7
2026-02-02T07:00:00Z,MA-01,Line-A,Press,71.37,4.43,7.48,100.17,17.0,53.5
2026-02-02T07:00:00Z,MA-02,Line-A,Press,69.37,3.15,7.65,132.85,44.8,22.7
2026-02-02T07:00:00Z,MA-03,Line-A,Press,77.03,1.4,8.18,127.32,12.6,45.4
2026-02-02T07:00:00Z,MA-04,Line-A,Press,72.38,3.19,11.27,127.59,13.1,38.8
2026-02-02T07:00:00Z,MB-01,Line-B,CNC,68.64,4.55,8.5,128.14,32.9,50.0
2026-02-02T07:00:00Z,MB-02,Line-B,CNC,76.46,3.92,7.38,126.47,3.9,20.8
2026-02-02T07:00:00Z,MB-03,Line-B,CNC,83.25,8.98,9.3,135.43,6.7,75.3
2026-02-02T07:00:00Z,MB-04,Line-B,CNC,74.51,1.94,9.2,113.82,33.4,61.1
2026-02-02T07:00:00Z,MC-01,Line-C,HeatTreat,63.19,1.73,8.36,99.79,49.2,63.3
2026-02-02T07:00:00Z,MC-02,Line-C,HeatTreat,70.33,3.33,8.77,103.32,10.7,62.1
2026-02-02T07:00:00Z,MC-03,Line-C,HeatTreat,70.68,1.8,8.58,156.05,7.0,56.9
2026-02-02T07:00:00Z,MC-04,Line-C,HeatTreat,74.22,4.91,8.65,134.63,6.1,27.3
2026-02-02T07:00:00Z,MD-01,Line-D,Assembly,76.59,5.15,6.9,96.04,28.2,28.6
2026-02-02T07:00:00Z,MD-02,Line-D,Assembly,75.98,1.4,8.79,101.11,28.7,50.7
2026-02-02T07:00:00Z,MD-03,Line-D,Assembly,67.39,4.81,7.54,131.11,23.5,42.4
2026-02-02T07:00:00Z,MD-04,Line-D,Assembly,69.12,4.7,9.61,99.14,32.7,20.4
2026-02-02T08:00:00Z,MA-01,Line-A,Press,72.3,2.81,9.61,128.99,24.7,42.5
2026-02-02T08:00:00Z,MA-02,Line-A,Press,70.37,3.17,8.44,109.58,30.4,70.9
2026-02-02T08:00:00Z,MA-03,Line-A,Press,79.96,4.6,10.4,125.08,29.0,92.7
2026-02-02T08:00:00Z,MA-04,Line-A,Press,60.0,3.49,9.87,128.9,16.1,76.8
2026-02-02T08:00:00Z,MB-01,Line-B,CNC,67.66,4.95,9.24,129.82,25.2,31.5
2026-02-02T08:00:00Z,MB-02,Line-B,CNC,71.25,6.5,8.01,157.98,11.7,37.3
2026-02-02T08:00:00Z,MB-03,Line-B,CNC,70.11,4.64,9.59,119.84,22.1,13.6
2026-02-02T08:00:00Z,MB-04,Line-B,CNC,71.47,4.4,8.71,88.87,51.4,27.7
2026-02-02T08:00:00Z,MC-01,Line-C,HeatTreat,72.89,7.19,10.0,104.75,44.7,53.7
2026-02-02T08:00:00Z,MC-02,Line-C,HeatTreat,72.39,2.68,7.33,114.78,39.3,64.5
2026-02-02T08:00:00Z,MC-03,Line-C,HeatTreat,72.98,3.06,8.7,130.88,2,73.4
2026-02-02T08:00:00Z,MC-04,Line-C,HeatTreat,68.97,4.3,9.52,122.06,28.7,25.2
2026-02-02T08:00:00Z,MD-01,Line-D,Assembly,70.18,3.22,9.26,108.04,32.3,40.1
2026-02-02T08:00:00Z,MD-02,Line-D,Assembly,68.41,4.14,9.02,133.85,28.7,37.6
2026-02-02T08:00:00Z,MD-03,Line-D,Assembly,68.12,7.88,7.02,127.66,27.1,26.4
2026-02-02T08:00:00Z,MD-04,Line-D,Assembly,69.25,3.11,8.41,126.32,26.0,14.3
2026-02-02T09:00:00Z,MA-01,Line-A,Press,72.74,2.25,7.39,130.27,9.0,33.8
2026-02-02T09:00:00Z,MA-02,Line-A,Press,69.33,5.01,8.25,109.23,23.6,62.1
2026-02-02T09:00:00Z,MA-03,Line-A,Press,61.65,3.0,7.05,129.3,29.7,36.7
2026-02-02T09:00:00Z,MA-04,Line-A,Press,69.42,3.82,8.2,100.14,21.4,37.2
